pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"ZE1 0PF","ZE1  0PF","ZE1 0PF","199108","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446603","1142480","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036988","27C07","S99999999","S01005508","S02001052","5","5B2","S00129073","S01012401","S02002324","S34002499","S03000037","S99999999","5","7C3",60.164138,-1.162147,"S99999999","","S23000009",1774,"S99999999","S99999999","S00174774","S01019734","S02003653","4"
"ZE1 0PG","ZE1  0PG","ZE1 0PG","199010","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446669","1142409","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036988","27C07","S99999999","S01005508","S02001052","5","5B2","S00129073","S01012401","S02002324","S34002499","S03000037","S99999999","5","7C3",60.163493,-1.160974,"S99999999","","S23000009",1774,"S99999999","S99999999","S00174774","S01019734","S02003653","4"
"ZE1 0PH","ZE1  0PH","ZE1 0PH","199405","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446845","1141993","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036987","27C07","S99999999","S01005507","S02001052","5","3A2","S00129072","S01012400","S02002324","S34002499","S03000037","S99999999","5","5B1",60.159738,-1.157899,"S99999999","","S23000009",2889,"S99999999","S99999999","S00174776","S01019733","S02003653","4"
"ZE1 0PJ","ZE1  0PJ","ZE1 0PJ","198001","","S99999999","S99999999","S12000027","S13003153","S99999999","0","446770","1141282","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00037037","27C02","S99999999","S01005505","S02001051","5","1A1","S00129130","S01012399","S02002324","S34002520","S03000037","S99999999","5","8C2",60.153363,-1.159413,"S99999999","","S23000009",4249,"S99999999","S99999999","S00174786","S01019732","S02003653","4"
"ZE1 0PL","ZE1  0PL","ZE1 0PL","198001","","S99999999","S99999999","S12000027","S13003153","S99999999","0","446782","1141244","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00037037","27C02","S99999999","S01005505","S02001051","5","1A1","S00129130","S01012399","S02002324","S34002520","S03000037","S99999999","5","8C2",60.153021,-1.159206,"S99999999","","S23000009",4249,"S99999999","S99999999","S00174786","S01019732","S02003653","4"
"ZE1 0PN","ZE1  0PN","ZE1 0PN","198001","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446752","1141809","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036987","27C07","S99999999","S01005507","S02001052","5","3A2","S00129072","S01012400","S02002324","S34002499","S03000037","S99999999","5","5B1",60.158097,-1.159617,"S99999999","","S23000009",2889,"S99999999","S99999999","S00174776","S01019733","S02003653","4"
"ZE1 0PP","ZE1  0PP","ZE1 0PP","198001","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446809","1141924","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036987","27C07","S99999999","S01005507","S02001052","5","3A2","S00129072","S01012400","S02002324","S34002499","S03000037","S99999999","5","5B1",60.159123,-1.158563,"S99999999","","S23000009",2889,"S99999999","S99999999","S00174776","S01019733","S02003653","4"
"ZE1 0PQ","ZE1  0PQ","ZE1 0PQ","198001","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446812","1142077","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036987","27C07","S99999999","S01005507","S02001052","5","3A2","S00129072","S01012400","S02002324","S34002499","S03000037","S99999999","5","5B1",60.160496,-1.158474,"S99999999","","S23000009",2889,"S99999999","S99999999","S00174776","S01019733","S02003653","4"
"ZE1 0PR","ZE1  0PR","ZE1 0PR","198001","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446631","1142362","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036988","27C07","S99999999","S01005508","S02001052","5","5B2","S00129073","S01012401","S02002324","S34002499","S03000037","S99999999","5","7C3",60.163076,-1.161670,"S99999999","","S23000009",1774,"S99999999","S99999999","S00174774","S01019734","S02003653","4"
"ZE1 0PS","ZE1  0PS","ZE1 0PS","198001","","S99999999","S99999999","S12000027","S13002777","S99999999","0","446459","1142819","1","S08000026","S99999999","S92000003","S99999999","0","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","99ZZ00","S00036988","27C07","S99999999","S01005508","S02001052","5","5B2","S00129140","S01012401","S02002324","S34000594","S03000037","S99999999","5","7C3",60.167198,-1.164664,"S99999999","","S23000009",1774,"S99999999","S99999999","S00174771","S01019734","S02003653","4"
