pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"KW1 4AA","KW1  4AA","KW1 4AA","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","1","336230","0951308","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027665","18C08","S99999999","S01003984","S02000766","5","6B2","S00118928","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.445375,-3.094157,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4AB","KW1  4AB","KW1 4AB","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","1","336404","0950975","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442410,-3.091084,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AD","KW1  4AD","KW1 4AD","198001","199912","S99999999","S99999999","S12000017","S13002992","S99999999","1","336407","0950964","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442312,-3.091030,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AE","KW1  4AE","KW1 4AE","198001","201002","S99999999","S99999999","S12000017","S13002992","S99999999","0","336407","0950964","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442312,-3.091030,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AF","KW1  4AF","KW1 4AF","198001","201606","S99999999","S99999999","S12000017","S13002992","S99999999","0","336404","0950975","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442410,-3.091084,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AG","KW1  4AG","KW1 4AG","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","1","336294","0950911","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.441820,-3.092950,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AH","KW1  4AH","KW1 4AH","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336343","0950956","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442231,-3.092124,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AJ","KW1  4AJ","KW1 4AJ","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336319","0950951","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442183,-3.092533,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AL","KW1  4AL","KW1 4AL","198001","199606","S99999999","S99999999","S12000017","S13002992","S99999999","1","336300","0950930","8","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.441991,-3.092853,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AN","KW1  4AN","KW1 4AN","198001","200209","S99999999","S99999999","S12000017","S13002992","S99999999","1","336294","0950911","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.441820,-3.092950,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AP","KW1  4AP","KW1 4AP","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336298","0950878","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.441524,-3.092872,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AQ","KW1  4AQ","KW1 4AQ","198001","199806","S99999999","S99999999","S12000017","S13002992","S99999999","0","336390","0950940","8","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442094,-3.091314,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AR","KW1  4AR","KW1 4AR","199009","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336502","0950992","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.442577,-3.089410,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AT","KW1  4AT","KW1 4AT","202109","","S99999999","S99999999","S12000017","S13002992","S99999999","0","335283","0961006","2","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00026575","18C06","S99999999","S01003994","S02000768","8","3A2","S00117675","S01010789","S02002029","S34001731","S03000044","S99999999","8","1B1",58.532319,-3.113128,"S99999999","","S23000009",2904,"S99999999","S99999999","S00162159","S01017965","S02003332","6"
"KW1 4AW","KW1  4AW","KW1 4AW","198001","201402","S99999999","S99999999","S12000017","S13002992","S99999999","1","336302","0950920","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.441902,-3.092816,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
"KW1 4AX","KW1  4AX","KW1 4AX","202311","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336294","0951022","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027661","18C08","S99999999","S01003984","S02000766","5","5A1","S00118924","S01010782","S02002028","S34001668","S03000044","S99999999","5","7D3",58.442816,-3.092981,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162220","S01017958","S02003331","4"
"KW1 4BP","KW1  4BP","KW1 4BP","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336316","0951025","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027661","18C08","S99999999","S01003984","S02000766","5","5A1","S00118924","S01010782","S02002028","S34001668","S03000044","S99999999","5","7D3",58.442847,-3.092605,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162220","S01017958","S02003331","4"
"KW1 4BS","KW1  4BS","KW1 4BS","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336296","0951072","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027661","18C08","S99999999","S01003984","S02000766","5","5A1","S00118924","S01010782","S02002028","S34001668","S03000044","S99999999","5","7D3",58.443266,-3.092961,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162220","S01017958","S02003331","4"
"KW1 4BT","KW1  4BT","KW1 4BT","197308","199207","S99999999","S99999999","S12000017","S13002992","S99999999","1","336310","0951020","8","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027661","18C08","S99999999","S01003984","S02000766","5","5A1","S00118924","S01010782","S02002028","S34001668","S03000044","S99999999","5","7D3",58.442801,-3.092706,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162220","S01017958","S02003331","4"
"KW1 4BU","KW1  4BU","KW1 4BU","199606","200102","S99999999","S99999999","S12000017","S13002992","S99999999","1","335295","0954660","6","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00026573","18C06","S99999999","S01003991","S02000768","8","3B1","S00117673","S01010788","S02002029","S34001762","S03000044","S99999999","8","1A1",58.475337,-3.111120,"S99999999","","S23000009",4037,"S99999999","S99999999","S00162174","S01017964","S02003332","6"
"KW1 4BX","KW1  4BX","KW1 4BX","197308","198101","S99999999","S99999999","S12000017","S13002992","S99999999","0","336260","0951130","8","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118943","S01010782","S02002028","S34001668","S03000044","S99999999","5","7C3",58.443781,-3.093593,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4BY","KW1  4BY","KW1 4BY","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336284","0951171","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118943","S01010782","S02002028","S34001668","S03000044","S99999999","5","7C3",58.444153,-3.093194,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4BZ","KW1  4BZ","KW1 4BZ","198001","199512","S99999999","S99999999","S12000017","S13002992","S99999999","0","336220","0951150","8","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118943","S01010782","S02002028","S34001668","S03000044","S99999999","5","7C3",58.443955,-3.094284,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4DA","KW1  4DA","KW1 4DA","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336254","0951274","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027665","18C08","S99999999","S01003984","S02000766","5","6B2","S00118928","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.445073,-3.093736,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4DB","KW1  4DB","KW1 4DB","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336223","0951168","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118943","S01010782","S02002028","S34001668","S03000044","S99999999","5","7C3",58.444117,-3.094238,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4DD","KW1  4DD","KW1 4DD","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336169","0951253","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118943","S01010782","S02002028","S34001668","S03000044","S99999999","5","7C3",58.444872,-3.095186,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4DE","KW1  4DE","KW1 4DE","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336077","0951233","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118943","S01010782","S02002028","S34001668","S03000044","S99999999","5","7C3",58.444679,-3.096756,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162203","S01017958","S02003331","4"
"KW1 4DF","KW1  4DF","KW1 4DF","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","335953","0951388","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027665","18C08","S99999999","S01003984","S02000766","5","6B2","S00118928","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.446053,-3.098924,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162203","S01017958","S02003331","4"
"KW1 4DG","KW1  4DG","KW1 4DG","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336117","0951400","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027665","18C08","S99999999","S01003984","S02000766","5","6B2","S00118928","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.446185,-3.096118,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162203","S01017958","S02003331","4"
"KW1 4DH","KW1  4DH","KW1 4DH","198001","199606","S99999999","S99999999","S12000017","S13002992","S99999999","1","336050","0951450","8","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027664","18C08","S99999999","S01003984","S02000766","5","6B2","S00118927","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.446624,-3.097280,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162196","S01017958","S02003331","4"
"KW1 4DJ","KW1  4DJ","KW1 4DJ","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336219","0951436","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027664","18C08","S99999999","S01003984","S02000766","5","6B2","S00118927","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.446523,-3.094381,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162196","S01017958","S02003331","4"
"KW1 4DL","KW1  4DL","KW1 4DL","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336168","0951587","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027664","18C08","S99999999","S01003984","S02000766","5","6B2","S00118927","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.447871,-3.095297,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162196","S01017958","S02003331","4"
"KW1 4DN","KW1  4DN","KW1 4DN","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336182","0951716","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027667","18C08","S99999999","S01003991","S02000768","5","5B2","S00118930","S01010788","S02002029","S34001762","S03000044","S99999999","5","8C2",58.449032,-3.095093,"S99999999","","S23000009",4037,"S99999999","S99999999","S00162193","S01017964","S02003332","4"
"KW1 4DP","KW1  4DP","KW1 4DP","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336300","0951670","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027667","18C08","S99999999","S01003991","S02000768","5","5B2","S00118930","S01010788","S02002029","S34001762","S03000044","S99999999","5","8C2",58.448636,-3.093059,"S99999999","","S23000009",4037,"S99999999","S99999999","S00162193","S01017964","S02003332","4"
"KW1 4DQ","KW1  4DQ","KW1 4DQ","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336054","0951455","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027664","18C08","S99999999","S01003984","S02000766","5","6B2","S00118927","S01010782","S02002028","S34001789","S03000044","S99999999","5","8C2",58.446669,-3.097212,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162196","S01017958","S02003331","4"
"KW1 4DR","KW1  4DR","KW1 4DR","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336323","0951614","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027667","18C08","S99999999","S01003991","S02000768","5","5B2","S00118930","S01010788","S02002029","S34001762","S03000044","S99999999","5","8C2",58.448137,-3.092649,"S99999999","","S23000009",4037,"S99999999","S99999999","S00162193","S01017964","S02003332","4"
"KW1 4DS","KW1  4DS","KW1 4DS","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336453","0951580","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027667","18C08","S99999999","S01003991","S02000768","5","5B2","S00118930","S01010788","S02002029","S34001762","S03000044","S99999999","5","8C2",58.447850,-3.090413,"S99999999","","S23000009",4037,"S99999999","S99999999","S00162193","S01017964","S02003332","4"
"KW1 4DT","KW1  4DT","KW1 4DT","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336451","0951492","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027670","18C07","S99999999","S01003986","S02000766","5","5B1","S00118934","S01010783","S02002028","S34001793","S03000044","S99999999","5","7C3",58.447060,-3.090423,"S99999999","","S23000009",1976,"S99999999","S99999999","S00162198","S01017959","S02003331","4"
"KW1 4DU","KW1  4DU","KW1 4DU","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336383","0951494","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027666","18C07","S99999999","S01003986","S02000766","5","5B1","S00118929","S01010783","S02002028","S34001789","S03000044","S99999999","5","7C3",58.447068,-3.091588,"S99999999","","S23000009",1976,"S99999999","S99999999","S00162199","S01017959","S02003331","4"
"KW1 4DW","KW1  4DW","KW1 4DW","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336434","0951626","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027667","18C08","S99999999","S01003991","S02000768","5","5B2","S00118930","S01010788","S02002029","S34001762","S03000044","S99999999","5","8C2",58.448260,-3.090751,"S99999999","","S23000009",4037,"S99999999","S99999999","S00162193","S01017964","S02003332","4"
"KW1 4DX","KW1  4DX","KW1 4DX","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336310","0951583","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027666","18C07","S99999999","S01003986","S02000766","5","5B1","S00118929","S01010783","S02002028","S34001789","S03000044","S99999999","5","7C3",58.447856,-3.092863,"S99999999","","S23000009",1976,"S99999999","S99999999","S00162199","S01017959","S02003331","4"
"KW1 4DY","KW1  4DY","KW1 4DY","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336271","0951503","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027663","18C08","S99999999","S01003986","S02000766","5","5B1","S00118926","S01010783","S02002028","S34001789","S03000044","S99999999","5","7C2",58.447132,-3.093509,"S99999999","","S23000009",1976,"S99999999","S99999999","S00162200","S01017959","S02003331","4"
"KW1 4DZ","KW1  4DZ","KW1 4DZ","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336352","0951365","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027670","18C07","S99999999","S01003986","S02000766","5","5B1","S00118934","S01010783","S02002028","S34001793","S03000044","S99999999","5","7C3",58.445905,-3.092083,"S99999999","","S23000009",1976,"S99999999","S99999999","S00162198","S01017959","S02003331","4"
"KW1 4EA","KW1  4EA","KW1 4EA","198001","202508","S99999999","S99999999","S12000017","S13002992","S99999999","0","336246","0951031","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118924","S01010782","S02002028","S34001668","S03000044","S99999999","5","7D3",58.442890,-3.093806,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162220","S01017958","S02003331","4"
"KW1 4EB","KW1  4EB","KW1 4EB","199201","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336239","0950989","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027661","18C08","S99999999","S01003984","S02000766","5","5A1","S00118924","S01010782","S02002028","S34001668","S03000044","S99999999","5","7D3",58.442512,-3.093914,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162220","S01017958","S02003331","4"
"KW1 4ED","KW1  4ED","KW1 4ED","199202","199612","S99999999","S99999999","S12000017","S13002992","S99999999","1","336270","0951030","8","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027661","18C08","S99999999","S01003984","S02000766","5","5A1","S00118924","S01010782","S02002028","S34001668","S03000044","S99999999","5","7D3",58.442885,-3.093394,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162220","S01017958","S02003331","4"
"KW1 4EE","KW1  4EE","KW1 4EE","199302","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336256","0951130","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027679","18C08","S99999999","S01003984","S02000766","5","5B2","S00118943","S01010782","S02002028","S34001668","S03000044","S99999999","5","7C3",58.443781,-3.093662,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162208","S01017958","S02003331","4"
"KW1 4EP","KW1  4EP","KW1 4EP","199906","200507","S99999999","S99999999","S12000017","S13002992","S99999999","1","336112","0951895","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027667","18C08","S99999999","S01003991","S02000768","5","5B2","S00118930","S01010788","S02002029","S34001762","S03000044","S99999999","5","8C2",58.450629,-3.096342,"S99999999","","S23000009",4037,"S99999999","S99999999","S00162193","S01017964","S02003332","4"
"KW1 4HA","KW1  4HA","KW1 4HA","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336383","0951238","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027671","18C08","S99999999","S01003984","S02000766","5","5B1","S00118935","S01010782","S02002028","S34001793","S03000044","S99999999","5","8C2",58.444769,-3.091517,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162212","S01017958","S02003331","4"
"KW1 4HB","KW1  4HB","KW1 4HB","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336356","0951189","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027671","18C08","S99999999","S01003984","S02000766","5","5B1","S00118935","S01010782","S02002028","S34001793","S03000044","S99999999","5","8C2",58.444325,-3.091966,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162212","S01017958","S02003331","4"
"KW1 4HD","KW1  4HD","KW1 4HD","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336384","0951256","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027671","18C08","S99999999","S01003984","S02000766","5","5B1","S00118935","S01010782","S02002028","S34001793","S03000044","S99999999","5","8C2",58.444931,-3.091505,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162212","S01017958","S02003331","4"
"KW1 4HE","KW1  4HE","KW1 4HE","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336489","0951347","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027670","18C07","S99999999","S01003986","S02000766","5","5B1","S00118934","S01010783","S02002028","S34001793","S03000044","S99999999","5","7C3",58.445763,-3.089732,"S99999999","","S23000009",1976,"S99999999","S99999999","S00162198","S01017959","S02003331","4"
"KW1 4HF","KW1  4HF","KW1 4HF","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336471","0951272","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027671","18C08","S99999999","S01003984","S02000766","5","5B1","S00118935","S01010782","S02002028","S34001793","S03000044","S99999999","5","8C2",58.445087,-3.090019,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162212","S01017958","S02003331","4"
"KW1 4HG","KW1  4HG","KW1 4HG","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336673","0951295","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00028244","18C07","S99999999","S01003986","S02000766","5","5B1","S00119578","S01010783","S02002028","S34001793","S03000044","S99999999","5","8C2",58.445323,-3.086566,"S99999999","","S23000009",1976,"S99999999","S99999999","S00162206","S01017959","S02003331","4"
"KW1 4HH","KW1  4HH","KW1 4HH","198001","","S99999999","S99999999","S12000017","S13002992","S99999999","0","336499","0951129","1","S08000022","S99999999","S92000003","S99999999","0","S14000069","S15000001","S09000003","S22000083","S03000044","S30000055","99ZZ00","S00027662","18C08","S99999999","S01003984","S02000766","5","6B1","S00118925","S01010782","S02002028","S34001805","S03000044","S99999999","5","7A2",58.443807,-3.089500,"S99999999","","S23000009",1555,"S99999999","S99999999","S00162224","S01017958","S02003331","4"
