pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"HX3 7DB","HX3  7DB","HX3 7DB","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411231","0426582","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055116","00CYFJ","E65000001","E01010937","E02002246","6","6A1","E00055116","E01010937","E02002246","E33011727","E38000025","E63007965","A1","5A1",53.735523,-1.831227,"E37000062","","E23000010",23397,"E56000030","E54000054","E00055116","E01010937","E02002246","UN1"
"HX3 7DD","HX3  7DD","HX3 7DD","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411214","0426527","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055116","00CYFJ","E65000001","E01010937","E02002246","6","6A1","E00055116","E01010937","E02002246","E33011727","E38000025","E63007965","A1","5A1",53.735029,-1.831487,"E37000062","","E23000010",23397,"E56000030","E54000054","E00055116","E01010937","E02002246","UN1"
"HX3 7DE","HX3  7DE","HX3 7DE","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411233","0426644","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055112","00CYFJ","E65000001","E01010935","E02002246","6","6D2","E00055112","E01010935","E02002246","E33011727","E38000025","E63007965","A1","5B3",53.736080,-1.831195,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055112","E01010935","E02002246","UN1"
"HX3 7DF","HX3  7DF","HX3 7DF","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411061","0426637","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055114","00CYFJ","E65000001","E01010935","E02002246","6","4C2","E00055114","E01010935","E02002246","E33011727","E38000025","E63007965","A1","6B2",53.736021,-1.833802,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055114","E01010935","E02002246","UN1"
"HX3 7DG","HX3  7DG","HX3 7DG","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411128","0426569","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055114","00CYFJ","E65000001","E01010935","E02002246","6","4C2","E00055114","E01010935","E02002246","E33011727","E38000025","E63007965","A1","6B2",53.735409,-1.832789,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055114","E01010935","E02002246","UN1"
"HX3 7DH","HX3  7DH","HX3 7DH","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411196","0426729","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055112","00CYFJ","E65000001","E01010935","E02002246","6","6D2","E00055112","E01010935","E02002246","E33011727","E38000025","E63007965","A1","5B3",53.736845,-1.831753,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055112","E01010935","E02002246","UN1"
"HX3 7DJ","HX3  7DJ","HX3 7DJ","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411161","0426721","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055112","00CYFJ","E65000001","E01010935","E02002246","6","6D2","E00055112","E01010935","E02002246","E33011727","E38000025","E63007965","A1","5B3",53.736774,-1.832283,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055112","E01010935","E02002246","UN1"
"HX3 7DL","HX3  7DL","HX3 7DL","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411161","0426796","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055112","00CYFJ","E65000001","E01010935","E02002246","6","6D2","E00055112","E01010935","E02002246","E33011727","E38000025","E63007965","A1","5B3",53.737448,-1.832281,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055112","E01010935","E02002246","UN1"
"HX3 7DN","HX3  7DN","HX3 7DN","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411210","0426783","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.737330,-1.831538,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7DP","HX3  7DP","HX3 7DP","201601","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411503","0426412","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055109","00CYFJ","E65000001","E01010934","E02002251","8","3C1","E00055109","E01010934","E02002251","E33011753","E38000025","E63007965","D1","6B2",53.733989,-1.827110,"E37000062","","E23000010",13457,"E56000030","E54000054","E00055109","E01010934","E02002251","RSN1"
"HX3 7DQ","HX3  7DQ","HX3 7DQ","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411135","0426617","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055114","00CYFJ","E65000001","E01010935","E02002246","6","4C2","E00055114","E01010935","E02002246","E33011727","E38000025","E63007965","A1","6B2",53.735840,-1.832681,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055114","E01010935","E02002246","UN1"
