pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"HG1 1AA","HG1  1AA","HG1 1AA","199002","","E99999999","E99999999","E06000065","E05014331","E04013500","1","430161","0455388","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140959","36UDHA","E65000001","E01027679","E02005779","5","2B1","E00140959","E01027679","E02005779","E33010204","E38000241","E63007692","C1","5B2",53.993672,-1.541452,"E37000058","","E23000009",29231,"E56000026","E54000051","E00140959","E01027679","E02005779","UN1"
"HG1 1AB","HG1  1AB","HG1 1AB","201202","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430223","0455533","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.994972,-1.540492,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1AD","HG1  1AD","HG1 1AD","199301","201008","E99999999","E99999999","E06000065","E05014331","E04013500","0","430325","0455321","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010215","E38000241","E63007692","C1","7A2",53.993061,-1.538957,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1AE","HG1  1AE","HG1 1AE","199301","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430329","0455317","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010215","E38000241","E63007692","C1","7A2",53.993025,-1.538897,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1AF","HG1  1AF","HG1 1AF","199301","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430329","0455317","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010215","E38000241","E63007692","C1","7A2",53.993025,-1.538897,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1AG","HG1  1AG","HG1 1AG","199301","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430329","0455317","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010215","E38000241","E63007692","C1","7A2",53.993025,-1.538897,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1AH","HG1  1AH","HG1 1AH","201209","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430119","0455381","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010208","E38000241","E63007692","C1","2C1",53.993612,-1.542093,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1AL","HG1  1AL","HG1 1AL","202507","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430199","0455464","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994353,-1.540865,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1AQ","HG1  1AQ","HG1 1AQ","200701","200701","E99999999","E99999999","E06000065","E05014279","E04013500","1","431404","0456372","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDGQ","E00140817","36UDGQ","E65000001","E01027649","E02005773","5","1B2","E00140817","E01027649","E02005773","E33010184","E38000241","E63007692","C1","8D2",54.002442,-1.522392,"E37000058","","E23000009",16049,"E56000026","E54000051","E00140817","E01027649","E02005773","UN1"
"HG1 1AX","HG1  1AX","HG1 1AX","200309","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430313","0455597","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995542,-1.539113,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1AY","HG1  1AY","HG1 1AY","200206","200801","E99999999","E99999999","E06000065","E05014279","E04013500","0","431404","0456372","5","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDGQ","E00140817","36UDGQ","E65000001","E01027649","E02005773","5","1B2","E00140817","E01027649","E02005773","E33010184","E38000241","E63007692","C1","8D2",54.002442,-1.522392,"E37000058","","E23000009",16049,"E56000026","E54000051","E00140817","E01027649","E02005773","UN1"
"HG1 1BA","HG1  1BA","HG1 1BA","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430364","0455599","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010226","E38000241","E63007692","C1","2C1",53.995557,-1.538335,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1BB","HG1  1BB","HG1 1BB","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430336","0455630","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995837,-1.538759,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1BE","HG1  1BE","HG1 1BE","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430398","0455626","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995798,-1.537813,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1BH","HG1  1BH","HG1 1BH","198001","199212","E99999999","E99999999","E06000065","E05014331","E04013500","1","430200","0454800","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140966","36UDHA","E65000001","E01027679","E02005779","5","2B1","E00140966","E01027679","E02005779","E33010222","E38000241","E63007692","C1","2C1",53.988386,-1.540915,"E37000058","","E23000009",29231,"E56000026","E54000051","E00140966","E01027679","E02005779","UN1"
"HG1 1BJ","HG1  1BJ","HG1 1BJ","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430269","0454812","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140966","36UDHA","E65000001","E01027679","E02005779","5","2B1","E00140966","E01027679","E02005779","E33010220","E38000241","E63007692","C1","2C1",53.988489,-1.539862,"E37000058","","E23000009",29231,"E56000026","E54000051","E00140966","E01027679","E02005779","UN1"
"HG1 1BL","HG1  1BL","HG1 1BL","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430229","0454938","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140966","36UDHA","E65000001","E01027679","E02005779","5","2B1","E00140966","E01027679","E02005779","E33010222","E38000241","E63007692","C1","2C1",53.989624,-1.540459,"E37000058","","E23000009",29231,"E56000026","E54000051","E00140966","E01027679","E02005779","UN1"
"HG1 1BN","HG1  1BN","HG1 1BN","198001","198212","E99999999","E99999999","E06000065","E05014331","E04013500","1","430200","0454900","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140966","36UDHA","E65000001","E01027679","E02005779","5","2B1","E00140966","E01027679","E02005779","E33010222","E38000241","E63007692","C1","2C1",53.989284,-1.540905,"E37000058","","E23000009",29231,"E56000026","E54000051","E00140966","E01027679","E02005779","UN1"
"HG1 1BP","HG1  1BP","HG1 1BP","198402","200707","E99999999","E99999999","E06000065","E05014331","E04013500","1","430277","0455610","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995661,-1.539661,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1BS","HG1  1BS","HG1 1BS","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430055","0455513","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010209","E38000241","E63007692","C1","2C1",53.994802,-1.543056,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1BT","HG1  1BT","HG1 1BT","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430042","0455540","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010209","E38000241","E63007692","C1","2C1",53.995045,-1.543252,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1BU","HG1  1BU","HG1 1BU","198001","199212","E99999999","E99999999","E06000065","E05014331","E04013500","1","430200","0455600","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995575,-1.540836,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1BW","HG1  1BW","HG1 1BW","200510","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430044","0455469","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010209","E38000241","E63007692","C1","2C1",53.994407,-1.543228,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1BX","HG1  1BX","HG1 1BX","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430283","0455565","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995256,-1.539574,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1BY","HG1  1BY","HG1 1BY","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430209","0455550","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995126,-1.540704,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1BZ","HG1  1BZ","HG1 1BZ","198106","198112","E99999999","E99999999","E06000065","E05014331","E04013500","1","430200","0455500","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994677,-1.540846,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DA","HG1  1DA","HG1 1DA","199109","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430300","0455504","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.994707,-1.539320,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1DB","HG1  1DB","HG1 1DB","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430198","0455513","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994794,-1.540875,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DD","HG1  1DD","HG1 1DD","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430214","0455477","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994469,-1.540635,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DE","HG1  1DE","HG1 1DE","201210","201304","E99999999","E99999999","E06000065","E05014331","E04013500","0","430212","0455471","5","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994415,-1.540666,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DF","HG1  1DF","HG1 1DF","198001","199501","E99999999","E99999999","E06000065","E05014331","E04013500","1","430200","0455400","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010225","E38000241","E63007692","C1","2C1",53.993778,-1.540856,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1DG","HG1  1DG","HG1 1DG","198001","199812","E99999999","E99999999","E06000065","E05014331","E04013500","0","430221","0455461","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994325,-1.540530,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DH","HG1  1DH","HG1 1DH","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430107","0455521","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010206","E38000241","E63007692","C1","2C1",53.994871,-1.542262,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DJ","HG1  1DJ","HG1 1DJ","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430067","0455523","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010209","E38000241","E63007692","C1","2C1",53.994891,-1.542872,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DL","HG1  1DL","HG1 1DL","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430175","0455610","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010206","E38000241","E63007692","C1","2C1",53.995667,-1.541216,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DN","HG1  1DN","HG1 1DN","198001","200405","E99999999","E99999999","E06000065","E05014331","E04013500","1","430254","0455637","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010206","E38000241","E63007692","C1","2C1",53.995905,-1.540009,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DP","HG1  1DP","HG1 1DP","200905","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430278","0455647","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010206","E38000241","E63007692","C1","2C1",53.995993,-1.539642,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DQ","HG1  1DQ","HG1 1DQ","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430178","0455464","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994354,-1.541185,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DT","HG1  1DT","HG1 1DT","199101","200303","E99999999","E99999999","E06000065","E05014331","E04013500","0","430186","0455629","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010206","E38000241","E63007692","C1","2C1",53.995837,-1.541047,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DU","HG1  1DU","HG1 1DU","201601","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430227","0455511","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140960","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140960","E01027678","E02005775","E33010210","E38000241","E63007692","C1","2C1",53.994774,-1.540433,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140960","E01027678","E02005775","UN1"
"HG1 1DW","HG1  1DW","HG1 1DW","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430225","0455610","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995664,-1.540454,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1DX","HG1  1DX","HG1 1DX","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430468","0455148","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010217","E38000241","E63007692","C1","7A2",53.991498,-1.536793,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1DY","HG1  1DY","HG1 1DY","200106","","E99999999","E99999999","E06000065","E05014331","E04013500","1","430414","0455277","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010213","E38000241","E63007692","C1","7A2",53.992660,-1.537604,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1DZ","HG1  1DZ","HG1 1DZ","198307","198612","E99999999","E99999999","E06000065","E05014331","E04013500","1","430300","0455600","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140975","36UDHA","E65000001","E01027678","E02005775","5","2B2","E00140975","E01027678","E02005775","E33010227","E38000241","E63007692","C1","2C1",53.995570,-1.539311,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140975","E01027678","E02005775","UN1"
"HG1 1EB","HG1  1EB","HG1 1EB","198001","200807","E99999999","E99999999","E06000065","E05014331","E04013500","1","430420","0455037","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010218","E38000241","E63007692","C1","7A2",53.990503,-1.537536,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1ED","HG1  1ED","HG1 1ED","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430388","0455034","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010218","E38000241","E63007692","C1","7A2",53.990478,-1.538025,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1EE","HG1  1EE","HG1 1EE","198001","200203","E99999999","E99999999","E06000065","E05014331","E04013500","1","430396","0455027","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010218","E38000241","E63007692","C1","7A2",53.990414,-1.537903,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1EF","HG1  1EF","HG1 1EF","198001","199212","E99999999","E99999999","E06000065","E05014331","E04013500","1","430300","0455000","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010216","E38000241","E63007692","C1","7A2",53.990177,-1.539370,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1EG","HG1  1EG","HG1 1EG","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","1","430350","0455090","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010217","E38000241","E63007692","C1","7A2",53.990983,-1.538599,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1EJ","HG1  1EJ","HG1 1EJ","198001","200101","E99999999","E99999999","E06000065","E05014331","E04013500","1","430329","0455083","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010216","E38000241","E63007692","C1","7A2",53.990922,-1.538920,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1EL","HG1  1EL","HG1 1EL","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430280","0455010","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010216","E38000241","E63007692","C1","7A2",53.990268,-1.539674,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
"HG1 1EN","HG1  1EN","HG1 1EN","198001","198412","E99999999","E99999999","E06000065","E05014331","E04013500","1","430200","0455000","8","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140966","36UDHA","E65000001","E01027679","E02005779","5","2B1","E00140966","E01027679","E02005779","E33010222","E38000241","E63007692","C1","2C1",53.990183,-1.540895,"E37000058","","E23000009",29231,"E56000026","E54000051","E00140966","E01027679","E02005779","UN1"
"HG1 1EP","HG1  1EP","HG1 1EP","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430519","0454838","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140966","36UDHA","E65000001","E01027679","E02005779","5","2B1","E00140966","E01027679","E02005779","E33010220","E38000241","E63007692","C1","2C1",53.988708,-1.536046,"E37000058","","E23000009",29231,"E56000026","E54000051","E00140966","E01027679","E02005779","UN1"
"HG1 1EQ","HG1  1EQ","HG1 1EQ","198001","","E99999999","E99999999","E06000065","E05014331","E04013500","0","430291","0455068","1","E18000003","E40000012","E92000001","E12000003","2","E14001269","E15000003","E24000044","E30000214","E16000099","E06000065","36UDHA","E00140964","36UDHA","E65000001","E01027678","E02005775","5","5B3","E00140964","E01027678","E02005775","E33010216","E38000241","E63007692","C1","7A2",53.990789,-1.539501,"E37000058","","E23000009",13392,"E56000026","E54000051","E00140964","E01027678","E02005775","UN1"
