pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"SM1 3RY","SM1  3RY","SM1 3RY","198001","","E99999999","E99999999","E09000029","E05013765","E43000219","0","526645","0164862","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGM","E00020834","00BFGM","E65000001","E01004138","E02000852","5","7B1","E00020834","E01004138","E02000852","E33036123","E38000245","E63012369","A1","7A3",51.368705,-0.182050,"E37000051","","E23000001",19774,"E56000021","E54000031","E00020834","E01004138","E02000852","UN1"
"SM1 3RZ","SM1  3RZ","SM1 3RZ","198001","","E99999999","E99999999","E09000029","E05013765","E43000219","0","526645","0164924","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGM","E00020834","00BFGM","E65000001","E01004138","E02000852","5","7B1","E00020834","E01004138","E02000852","E33036123","E38000245","E63012369","A1","7A3",51.369262,-0.182028,"E37000051","","E23000001",19774,"E56000021","E54000031","E00020834","E01004138","E02000852","UN1"
"SM1 3SA","SM1  3SA","SM1 3SA","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526536","0165149","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020881","00BFGN","E65000001","E01004147","E02000846","5","6D1","E00020881","E01004147","E02000846","E33036092","E38000245","E63012369","A1","5A2",51.371309,-0.183513,"E37000051","","E23000001",25229,"E56000021","E54000031","E00020881","E01004147","E02000846","UN1"
"SM1 3SB","SM1  3SB","SM1 3SB","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526492","0165154","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020881","00BFGN","E65000001","E01004147","E02000846","5","6D1","E00020881","E01004147","E02000846","E33036092","E38000245","E63012369","A1","5A2",51.371364,-0.184143,"E37000051","","E23000001",25229,"E56000021","E54000031","E00020881","E01004147","E02000846","UN1"
"SM1 3SD","SM1  3SD","SM1 3SD","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526456","0165111","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020862","00BFGN","E65000001","E01004149","E02000851","5","6D2","E00020862","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5B1",51.370985,-0.184675,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020862","E01004149","E02000851","UN1"
"SM1 3SE","SM1  3SE","SM1 3SE","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526415","0165111","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020862","00BFGN","E65000001","E01004149","E02000851","5","6D2","E00020862","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5B1",51.370994,-0.185264,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020862","E01004149","E02000851","UN1"
"SM1 3SH","SM1  3SH","SM1 3SH","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526232","0165029","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020889","00BFGN","E65000001","E01004149","E02000851","5","2B2","E00020889","E01004149","E02000851","E33036116","E38000245","E63012369","A1","4A3",51.370298,-0.187921,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020889","E01004149","E02000851","UN1"
"SM1 3SJ","SM1  3SJ","SM1 3SJ","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526290","0165069","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020889","00BFGN","E65000001","E01004149","E02000851","5","2B2","E00020889","E01004149","E02000851","E33036116","E38000245","E63012369","A1","4A3",51.370645,-0.187074,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020889","E01004149","E02000851","UN1"
"SM1 3SL","SM1  3SL","SM1 3SL","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526216","0165160","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020877","00BFGN","E65000001","E01004149","E02000851","5","2B1","E00020877","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5A2",51.371479,-0.188104,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020877","E01004149","E02000851","UN1"
"SM1 3SN","SM1  3SN","SM1 3SN","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526350","0165222","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020877","00BFGN","E65000001","E01004149","E02000851","5","2B1","E00020877","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5A2",51.372006,-0.186158,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020877","E01004149","E02000851","UN1"
