pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"LD1 5AA","LD1  5AA","LD1 5AA","201005","201105","W99999999","W99999999","W06000023","W05001143","W04000293","1","305969","0261273","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002420","00NNRL","W31000001","W01000454","W02000109","2","6B1","W00002420","W01000454","W02000109","W35000175","W11000024","W45000870","D2","5B3",52.241593,-3.378550,"W99999999","","W15000004",378,"W99999999","W99999999","W00002420","W01000454","W02000109","RLF1"
"LD1 5AB","LD1  5AB","LD1 5AB","200112","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306543","0262536","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.253043,-3.370496,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5AD","LD1  5AD","LD1 5AD","200707","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306147","0261837","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002422","00NNRM","W31000001","W01000455","W02000109","2","1B1","W00002422","W01000455","W02000109","W35001358","W11000024","W45000870","D2","8D1",52.246693,-3.376101,"W99999999","","W15000004",769,"W99999999","W99999999","W00002422","W01000455","W02000109","RLF1"
"LD1 5AE","LD1  5AE","LD1 5AE","199412","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306862","0261294","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRN","W00002429","00NNRN","W31000001","W01000456","W02000109","3","4B4","W00002429","W01000456","W02000109","W35001358","W11000024","W45000870","D2","6A3",52.241934,-3.365481,"W99999999","","W15000004",701,"W99999999","W99999999","W00002429","W01000456","W02000109","RSF1"
"LD1 5AF","LD1  5AF","LD1 5AF","201401","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306518","0262169","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.249740,-3.370760,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5AG","LD1  5AG","LD1 5AG","201101","201105","W99999999","W99999999","W06000023","W05001142","W04000293","0","306467","0262202","3","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.250028,-3.371516,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5AH","LD1  5AH","LD1 5AH","202408","","W99999999","W99999999","W06000023","W05001136","W04000286","0","308754","0264573","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRH","W00002406","00NNRH","W31000001","W01000451","W02000108","3","3B2","W00002406","W01000451","W02000108","W35001354","W11000024","W45000867","F2","1A1",52.271723,-3.338666,"W99999999","","W15000004",1288,"W99999999","W99999999","W00002406","W01000451","W02000108","RSF1"
"LD1 5AJ","LD1  5AJ","LD1 5AJ","201811","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306427","0262155","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.249599,-3.372089,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5AL","LD1  5AL","LD1 5AL","199501","","W99999999","W99999999","W06000023","W05001143","W04000293","0","305622","0259836","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRN","W00002435","00NNRN","W31000001","W01000456","W02000109","3","3B1","W00009781","W01000456","W02000109","W35001359","W11000024","W45000870","E2","6A3",52.228618,-3.383229,"W99999999","","W15000004",701,"W99999999","W99999999","W00009781","W01000456","W02000109","RSF1"
"LD1 5AN","LD1  5AN","LD1 5AN","202205","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306467","0262792","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002426","00NNRM","W31000001","W01000455","W02000109","2","3A2","W00002426","W01000455","W02000109","W35001361","W11000024","W45000870","D2","8A1",52.255331,-3.371680,"W99999999","","W15000004",769,"W99999999","W99999999","W00002426","W01000455","W02000109","RLF1"
"LD1 5AP","LD1  5AP","LD1 5AP","200509","","W99999999","W99999999","W06000023","W05001143","W04000293","1","305975","0261281","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002420","00NNRL","W31000001","W01000454","W02000109","2","6B1","W00002420","W01000454","W02000109","W35000175","W11000024","W45000870","D2","5B3",52.241666,-3.378464,"W99999999","","W15000004",378,"W99999999","W99999999","W00002420","W01000454","W02000109","RLF1"
"LD1 5AQ","LD1  5AQ","LD1 5AQ","202409","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306518","0262169","5","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.249740,-3.370760,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5AR","LD1  5AR","LD1 5AR","202501","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306035","0260929","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRN","W00002430","00NNRN","W31000001","W01000456","W02000109","2","2B1","W00002430","W01000456","W02000109","W35001359","W11000024","W45000870","D2","7A1",52.238512,-3.377488,"W99999999","","W15000004",701,"W99999999","W99999999","W00002430","W01000456","W02000109","RLF1"
"LD1 5BA","LD1  5BA","LD1 5BA","200501","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306385","0262295","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.250850,-3.372743,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BB","LD1  5BB","LD1 5BB","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","305968","0261271","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002420","00NNRL","W31000001","W01000454","W02000109","2","6B1","W00002420","W01000454","W02000109","W35000175","W11000024","W45000870","D2","5B3",52.241575,-3.378564,"W99999999","","W15000004",378,"W99999999","W99999999","W00002420","W01000454","W02000109","RLF1"
"LD1 5BD","LD1  5BD","LD1 5BD","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","305991","0261229","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.241201,-3.378216,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5BE","LD1  5BE","LD1 5BE","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306031","0261577","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002427","00NNRM","W31000001","W01000455","W02000109","2","6B3","W00002427","W01000455","W02000109","W35001361","W11000024","W45000870","D2","8C2",52.244336,-3.377727,"W99999999","","W15000004",769,"W99999999","W99999999","W00002427","W01000455","W02000109","RLF1"
"LD1 5BF","LD1  5BF","LD1 5BF","200705","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306478","0262290","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.250821,-3.371380,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5BG","LD1  5BG","LD1 5BG","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306153","0262080","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002427","00NNRM","W31000001","W01000455","W02000109","2","6B3","W00002427","W01000455","W02000109","W35001361","W11000024","W45000870","D2","8C2",52.248878,-3.376080,"W99999999","","W15000004",769,"W99999999","W99999999","W00002427","W01000455","W02000109","RLF1"
"LD1 5BH","LD1  5BH","LD1 5BH","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306190","0262120","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.249244,-3.375550,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5BJ","LD1  5BJ","LD1 5BJ","199812","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306408","0262723","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002426","00NNRM","W31000001","W01000455","W02000109","2","3A2","W00002426","W01000455","W02000109","W35001361","W11000024","W45000870","D2","8A1",52.254700,-3.372525,"W99999999","","W15000004",769,"W99999999","W99999999","W00002426","W01000455","W02000109","RLF1"
"LD1 5BL","LD1  5BL","LD1 5BL","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306306","0262497","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.252652,-3.373956,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BN","LD1  5BN","LD1 5BN","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306256","0262284","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.250729,-3.374629,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5BP","LD1  5BP","LD1 5BP","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306267","0262417","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.251926,-3.374505,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BQ","LD1  5BQ","LD1 5BQ","200106","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306156","0261881","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002422","00NNRM","W31000001","W01000455","W02000109","2","1B1","W00002422","W01000455","W02000109","W35001358","W11000024","W45000870","D2","8D1",52.247090,-3.375981,"W99999999","","W15000004",769,"W99999999","W99999999","W00002422","W01000455","W02000109","RLF1"
"LD1 5BS","LD1  5BS","LD1 5BS","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306264","0262376","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.251557,-3.374537,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BT","LD1  5BT","LD1 5BT","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306257","0262349","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.251313,-3.374632,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BU","LD1  5BU","LD1 5BU","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306243","0262325","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.251095,-3.374831,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BW","LD1  5BW","LD1 5BW","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306276","0262502","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.252692,-3.374396,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BX","LD1  5BX","LD1 5BX","200206","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306352","0262444","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.252183,-3.373267,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5BY","LD1  5BY","LD1 5BY","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306235","0262291","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.250788,-3.374938,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5BZ","LD1  5BZ","LD1 5BZ","200401","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306417","0262413","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.251916,-3.372307,"W99999999","","W15000004",769,"W99999999","W99999999","W00010318","W01000455","W02000109","RLF1"
"LD1 5DA","LD1  5DA","LD1 5DA","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306196","0262195","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002427","00NNRM","W31000001","W01000455","W02000109","2","6B3","W00002427","W01000455","W02000109","W35001361","W11000024","W45000870","D2","8C2",52.249919,-3.375483,"W99999999","","W15000004",769,"W99999999","W99999999","W00002427","W01000455","W02000109","RLF1"
"LD1 5DB","LD1  5DB","LD1 5DB","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306176","0262143","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002427","00NNRM","W31000001","W01000455","W02000109","2","6B3","W00002427","W01000455","W02000109","W35001361","W11000024","W45000870","D2","8C2",52.249448,-3.375761,"W99999999","","W15000004",769,"W99999999","W99999999","W00002427","W01000455","W02000109","RLF1"
"LD1 5DD","LD1  5DD","LD1 5DD","199806","","W99999999","W99999999","W06000023","W05001136","W04000338","0","311182","0264275","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRH","W00002408","00NNRH","W31000001","W01000451","W02000108","4","3B2","W00002408","W01000451","W02000108","W35001354","W11000024","","F2","1A3",52.269442,-3.303014,"W99999999","","W15000004",1288,"W99999999","W99999999","W00002408","W01000451","W02000108","RSF1"
"LD1 5DE","LD1  5DE","LD1 5DE","199501","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306590","0261055","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRN","W00002431","00NNRN","W31000001","W01000456","W02000109","2","3C2","W00002431","W01000456","W02000109","W35000177","W11000024","W45000870","D2","1A4",52.239739,-3.369398,"W99999999","","W15000004",701,"W99999999","W99999999","W00002431","W01000456","W02000109","RSF1"
"LD1 5DF","LD1  5DF","LD1 5DF","201202","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306586","0262393","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002423","00NNRM","W31000001","W01000455","W02000109","4","3A2","W00002423","W01000455","W02000109","W35001358","W11000024","W45000870","D2","1B1",52.251765,-3.369826,"W99999999","","W15000004",769,"W99999999","W99999999","W00010355","W01000455","W02000109","RLF1"
"LD1 5DG","LD1  5DG","LD1 5DG","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","305947","0261186","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240807,-3.378848,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DH","LD1  5DH","LD1 5DH","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","305971","0261155","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240533,-3.378488,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DL","LD1  5DL","LD1 5DL","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306040","0261198","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240931,-3.377490,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DN","LD1  5DN","LD1 5DN","198001","201403","W99999999","W99999999","W06000023","W05001143","W04000293","1","306042","0261193","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240886,-3.377459,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DP","LD1  5DP","LD1 5DP","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306016","0261033","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002419","00NNRL","W31000001","W01000454","W02000109","2","5B4","W00002419","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7D1",52.239444,-3.377795,"W99999999","","W15000004",378,"W99999999","W99999999","W00002419","W01000454","W02000109","RLF1"
"LD1 5DR","LD1  5DR","LD1 5DR","198001","199501","W99999999","W99999999","W06000023","W05001143","W04000293","0","306000","0261200","8","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240942,-3.378076,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DS","LD1  5DS","LD1 5DS","198001","200901","W99999999","W99999999","W06000023","W05001143","W04000293","1","305922","0261131","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240309,-3.379199,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DT","LD1  5DT","LD1 5DT","198001","200609","W99999999","W99999999","W06000023","W05001143","W04000293","1","305946","0261139","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240385,-3.378850,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DU","LD1  5DU","LD1 5DU","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306050","0261021","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.239342,-3.377294,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5DW","LD1  5DW","LD1 5DW","198001","199501","W99999999","W99999999","W06000023","W05001143","W04000293","1","306000","0261100","8","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002419","00NNRL","W31000001","W01000454","W02000109","2","5B4","W00002419","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7D1",52.240043,-3.378048,"W99999999","","W15000004",378,"W99999999","W99999999","W00002419","W01000454","W02000109","RLF1"
"LD1 5DY","LD1  5DY","LD1 5DY","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","1","306063","0261100","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.240054,-3.377126,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5EA","LD1  5EA","LD1 5EA","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","305986","0261051","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002419","00NNRL","W31000001","W01000454","W02000109","2","5B4","W00002419","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7D1",52.239601,-3.378239,"W99999999","","W15000004",378,"W99999999","W99999999","W00002419","W01000454","W02000109","RLF1"
"LD1 5EB","LD1  5EB","LD1 5EB","198001","","W99999999","W99999999","W06000023","W05001142","W04000293","0","306108","0261773","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRM","W00002427","00NNRM","W31000001","W01000455","W02000109","2","6B3","W00002427","W01000455","W02000109","W35001361","W11000024","W45000870","D2","8C2",52.246111,-3.376654,"W99999999","","W15000004",769,"W99999999","W99999999","W00002427","W01000455","W02000109","RLF1"
"LD1 5ED","LD1  5ED","LD1 5ED","199806","","W99999999","W99999999","W06000023","W05001128","W04000268","0","305050","0260173","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNQU","W00002337","00NNQU","W31000001","W01000438","W02000108","3","3A2","W00002337","W01000438","W02000108","W35001353","W11000024","","E2","1B3",52.231548,-3.391696,"W99999999","","W15000004",612,"W99999999","W99999999","W00002337","W01000438","W02000108","RSF1"
"LD1 5EE","LD1  5EE","LD1 5EE","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306120","0261205","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002417","00NNRL","W31000001","W01000454","W02000109","2","2B1","W00002417","W01000454","W02000109","W35001360","W11000024","W45000870","D2","7A1",52.241008,-3.376320,"W99999999","","W15000004",378,"W99999999","W99999999","W00002417","W01000454","W02000109","RLF1"
"LD1 5EF","LD1  5EF","LD1 5EF","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306348","0261393","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002421","00NNRL","W31000001","W01000454","W02000109","2","5A2","W00002421","W01000454","W02000109","W35001358","W11000024","W45000870","D2","7D3",52.242736,-3.373034,"W99999999","","W15000004",378,"W99999999","W99999999","W00002421","W01000454","W02000109","RLF1"
"LD1 5EG","LD1  5EG","LD1 5EG","198001","","W99999999","W99999999","W06000023","W05001143","W04000293","0","306331","0261474","1","W11000024","W99999999","W92000004","W99999999","9","W07000085","W08000001","W16000002","W22000011","W11000024","W06000023","00NNRL","W00002421","00NNRL","W31000001","W01000454","W02000109","2","5A2","W00002421","W01000454","W02000109","W35001358","W11000024","W45000870","D2","7D3",52.243461,-3.373306,"W99999999","","W15000004",378,"W99999999","W99999999","W00002421","W01000454","W02000109","RLF1"
