pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"WC1H0HW","WC1H 0HW","WC1H 0HW","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","0","529830","0182463","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004177","00AGGE","E65000001","E01000852","E02000191","5","2A1","E00004177","E01000852","E02000191","E33029256","E38000240","E63011985","A1","2B2",51.526166,-0.129870,"E37000051","","E23000001",19304,"E56000027","E54000028","E00004177","E01035711","E02000191","UN1"
"WC1H0HX","WC1H 0HX","WC1H 0HX","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","0","529849","0182523","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGS","E00004652","00AGGS","E65000001","E01000943","E02000190","5","7B2","E00004652","E01000943","E02000190","E33029488","E38000240","E63011985","A1","3B2",51.526701,-0.129574,"E37000051","","E23000001",14517,"E56000027","E54000028","E00004652","E01000943","E02007115","UN1"
"WC1H0HY","WC1H 0HY","WC1H 0HY","198001","200908","E99999999","E99999999","E09000007","E05013653","E43000197","1","529830","0182534","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGS","E00004666","00AGGS","E65000001","E01000942","E02000190","5","7B2","E00004666","E01000942","E02000190","E33029502","E38000240","E63011985","A1","3B3",51.526804,-0.129844,"E37000051","","E23000001",18602,"E56000027","E54000028","E00004666","E01000942","E02007115","UN1"
"WC1H0HZ","WC1H 0HZ","WC1H 0HZ","199308","200806","E99999999","E99999999","E09000007","E05013662","E43000197","1","530283","0181380","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGP","E00004560","00AGGP","E65000001","E01000918","E02000193","5","7B2","E00004560","E01000918","E02000193","E33029472","E38000240","E63011985","A1","3B2",51.516329,-0.123744,"E37000051","","E23000001",13788,"E56000027","E54000028","E00004560","E01000918","E02000193","UN1"
"WC1H0JB","WC1H 0JB","WC1H 0JB","198001","199812","E99999999","E99999999","E09000007","E05013653","E43000197","1","529830","0182534","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGS","E00004666","00AGGS","E65000001","E01000942","E02000190","5","7B2","E00004666","E01000942","E02000190","E33029502","E38000240","E63011985","A1","3B3",51.526804,-0.129844,"E37000051","","E23000001",18602,"E56000027","E54000028","E00004666","E01000942","E02007115","UN1"
"WC1H0JD","WC1H 0JD","WC1H 0JD","198001","199812","E99999999","E99999999","E09000007","E05013653","E43000197","1","529830","0182534","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGS","E00004666","00AGGS","E65000001","E01000942","E02000190","5","7B2","E00004666","E01000942","E02000190","E33029502","E38000240","E63011985","A1","3B3",51.526804,-0.129844,"E37000051","","E23000001",18602,"E56000027","E54000028","E00004666","E01000942","E02007115","UN1"
"WC1H0JE","WC1H 0JE","WC1H 0JE","200012","","E99999999","E99999999","E09000007","E05013653","E43000197","0","529876","0182538","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGS","E00004666","00AGGS","E65000001","E01000942","E02000190","5","7B2","E00004666","E01000942","E02000190","E33029502","E38000240","E63011985","A1","3B3",51.526829,-0.129180,"E37000051","","E23000001",18602,"E56000027","E54000028","E00004666","E01000942","E02007115","UN1"
"WC1H0JF","WC1H 0JF","WC1H 0JF","199501","200611","E99999999","E99999999","E09000007","E05013662","E43000197","1","530283","0181380","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGP","E00004560","00AGGP","E65000001","E01000918","E02000193","5","7B2","E00004560","E01000918","E02000193","E33029472","E38000240","E63011985","A1","3B2",51.516329,-0.123744,"E37000051","","E23000001",13788,"E56000027","E54000028","E00004560","E01000918","E02000193","UN1"
"WC1H0JH","WC1H 0JH","WC1H 0JH","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","1","529849","0182523","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGS","E00004652","00AGGS","E65000001","E01000943","E02000190","5","7B2","E00004652","E01000943","E02000190","E33029488","E38000240","E63011985","A1","3B2",51.526701,-0.129574,"E37000051","","E23000001",14517,"E56000027","E54000028","E00004652","E01000943","E02007115","UN1"
"WC1H0JJ","WC1H 0JJ","WC1H 0JJ","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","0","529865","0182529","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGS","E00004666","00AGGS","E65000001","E01000942","E02000190","5","7B2","E00004666","E01000942","E02000190","E33029502","E38000240","E63011985","A1","3B3",51.526751,-0.129342,"E37000051","","E23000001",18602,"E56000027","E54000028","E00004666","E01000942","E02007115","UN1"
